Á¤¼±ÇØ¾ç°üÃøÁ¤º¸,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
³²ÇØ,400,22,400-22,33.7383,128.3983,2002-02-01 02:04,30,15.43,1,34.52,1,5.1,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,400,22,400-22,33.7383,128.3983,2002-02-01 02:04,50,15.45,1,34.521,1,5.08,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,400,22,400-22,33.7383,128.3983,2002-02-01 02:04,75,15.45,1,34.521,1,5.13,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,400,22,400-22,33.7383,128.3983,2002-02-01 02:04,100,15.42,1,34.523,1,4.71,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,400,22,400-22,33.7383,128.3983,2002-02-01 02:04,120,15.45,2,34.52,2,4.47,2,0,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,05,205-05,33.6217,128.1533,2002-02-01 03:15,0,15.41,1,34.458,1,5.18,1,1,0.2,0.27,8.26,16.46,,,,Å½±¸ 3
³²ÇØ,205,05,205-05,33.6217,128.1533,2002-02-01 03:15,10,15.43,1,34.51,1,5.21,1,1,,,,,,,,Å½±¸ 3
³²ÇØ,205,05,205-05,33.6217,128.1533,2002-02-01 03:15,20,15.42,1,34.534,1,5.09,1,1,0.21,0.26,8.42,17.09,,,,Å½±¸ 3
³²ÇØ,205,05,205-05,33.6217,128.1533,2002-02-01 03:15,30,15.42,1,34.543,1,5.14,1,1,,,,,,,,Å½±¸ 3
³²ÇØ,205,05,205-05,33.6217,128.1533,2002-02-01 03:15,50,15.43,1,34.54,1,5.14,1,1,0.26,0.36,8.29,17.09,,,,Å½±¸ 3
³²ÇØ,205,05,205-05,33.6217,128.1533,2002-02-01 03:15,75,15.43,1,34.534,1,4.99,1,1,,,,,,,,Å½±¸ 3
³²ÇØ,205,05,205-05,33.6217,128.1533,2002-02-01 03:15,100,15.43,1,34.545,1,4.39,1,1,,,,,,,,Å½±¸ 3
³²ÇØ,205,05,205-05,33.6217,128.1533,2002-02-01 03:15,115,15.36,1,34.544,1,,1,1,,,,,,,,Å½±¸ 3
³²ÇØ,205,05,205-05,33.6217,128.1533,2002-02-01 03:15,125,1.316,2,34.054,2,5.598,2,0,,,,,,,,Å½±¸ 3
³²ÇØ,205,04,205-04,33.8583,128.05,2002-02-01 04:32,0,15.62,1,34.444,1,5.41,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,04,205-04,33.8583,128.05,2002-02-01 04:32,10,15.65,1,34.551,1,5.45,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,04,205-04,33.8583,128.05,2002-02-01 04:32,20,15.64,1,34.553,1,5.41,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,04,205-04,33.8583,128.05,2002-02-01 04:32,30,15.64,1,34.556,1,5.4,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,04,205-04,33.8583,128.05,2002-02-01 04:32,50,15.65,1,34.556,1,5.45,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,04,205-04,33.8583,128.05,2002-02-01 04:32,75,15.4,1,34.551,1,5.36,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,04,205-04,33.8583,128.05,2002-02-01 04:32,100,15.08,1,34.522,1,5.34,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,03,205-03,34.0917,127.9483,2002-02-01 05:55,0,14.36,1,34.501,1,5.35,1,1,0.22,0.19,8.76,16.58,,,1027,Å½±¸ 3
³²ÇØ,205,03,205-03,34.0917,127.9483,2002-02-01 05:55,10,14.32,1,34.458,1,5.23,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,03,205-03,34.0917,127.9483,2002-02-01 05:55,20,13.41,1,34.403,1,5.28,1,1,0.23,0.24,9.6,16.81,,,1027,Å½±¸ 3
³²ÇØ,205,03,205-03,34.0917,127.9483,2002-02-01 05:55,30,13.32,1,34.381,1,5.13,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,03,205-03,34.0917,127.9483,2002-02-01 05:55,50,13.24,1,34.384,1,5.11,1,1,0.22,0.24,9.3,13.57,,,1027,Å½±¸ 3
³²ÇØ,205,03,205-03,34.0917,127.9483,2002-02-01 05:55,75,13.19,1,34.374,1,4.28,1,1,0.31,0.25,11.37,13.99,,,1027,Å½±¸ 3
³²ÇØ,205,04,205-04,33.8583,128.05,2002-02-01 06:32,0,15.62,1,34.444,1,5.41,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,04,205-04,33.8583,128.05,2002-02-01 06:32,10,15.65,1,34.551,1,5.45,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,04,205-04,33.8583,128.05,2002-02-01 06:32,20,15.64,1,34.553,1,5.41,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,04,205-04,33.8583,128.05,2002-02-01 06:32,30,15.64,1,34.556,1,5.4,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,04,205-04,33.8583,128.05,2002-02-01 06:32,50,15.65,1,34.556,1,5.45,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,04,205-04,33.8583,128.05,2002-02-01 06:32,75,15.4,1,34.551,1,5.36,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,04,205-04,33.8583,128.05,2002-02-01 06:32,100,15.08,1,34.522,1,5.34,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,02,205-02,34.25,127.8683,2002-02-01 07:08,0,13.13,1,34.071,1,5.48,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,02,205-02,34.25,127.8683,2002-02-01 07:08,10,13.15,1,34.402,1,5.4,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,02,205-02,34.25,127.8683,2002-02-01 07:08,20,13.16,1,34.408,1,5.17,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,02,205-02,34.25,127.8683,2002-02-01 07:08,30,13.16,1,34.412,1,5.15,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,02,205-02,34.25,127.8683,2002-02-01 07:08,50,13.16,1,34.411,1,5.15,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,01,205-01,34.3717,127.8083,2002-02-01 07:50,0,11.64,1,33.511,1,5.54,1,1,0.37,0.31,13.97,16.94,,,1027,Å½±¸ 3
³²ÇØ,205,01,205-01,34.3717,127.8083,2002-02-01 07:50,10,11.69,1,34.157,1,5.5,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,01,205-01,34.3717,127.8083,2002-02-01 07:50,20,11.5,1,34.255,1,5.49,1,1,0.39,0.35,13.29,16.66,,,1027,Å½±¸ 3
³²ÇØ,205,01,205-01,34.3717,127.8083,2002-02-01 07:50,30,10.96,1,34.08,1,5.53,1,1,,,,,,,1027,Å½±¸ 3
³²ÇØ,205,01,205-01,34.3717,127.8083,2002-02-01 07:50,46,10.52,2,34.133,2,,2,0,0.43,0.38,13.11,17.42,,,1027,Å½±¸ 3
³²ÇØ,204,01,204-01,34.3467,127.7317,2002-02-01 08:17,0,9.81,1,33.256,1,5.51,1,1,,,,,,2,1027,Å½±¸ 3
³²ÇØ,204,01,204-01,34.3467,127.7317,2002-02-01 08:17,10,9.85,1,33.833,1,5.49,1,1,,,,,,2,1027,Å½±¸ 3
³²ÇØ,204,01,204-01,34.3467,127.7317,2002-02-01 08:17,20,9.85,1,33.863,1,5.48,1,1,,,,,,2,1027,Å½±¸ 3
³²ÇØ,204,01,204-01,34.3467,127.7317,2002-02-01 08:17,30,9.86,1,33.881,1,5.44,1,1,,,,,,2,1027,Å½±¸ 3
³²ÇØ,204,02,204-02,34.2283,127.59,2002-02-01 09:03,0,7.86,1,33.363,1,5.84,1,1,0.43,0.31,16.34,19.75,,2,1027,Å½±¸ 3
³²ÇØ,204,02,204-02,34.2283,127.59,2002-02-01 09:03,10,7.87,1,33.468,1,5.92,1,1,,,,,,2,1027,Å½±¸ 3
³²ÇØ,204,02,204-02,34.2283,127.59,2002-02-01 09:03,20,7.88,1,33.505,1,5.9,1,1,0.42,0.27,14.55,18.69,,2,1027,Å½±¸ 3
³²ÇØ,204,02,204-02,34.2283,127.59,2002-02-01 09:03,26,7.89,1,33.516,1,5.85,1,1,0.4,0.4,16.66,20.26,,2,1027,Å½±¸ 3
¼­ÇØ,307,03,307-03,36.9417,126,2002-02-01 09:20,0,3.96,1,31.711,1,7.27,1,1,0.63,0.32,13.05,14.86,,.5,1033.2,Å½±¸ 8
¼­ÇØ,307,03,307-03,36.9417,126,2002-02-01 09:20,10,3.95,1,31.786,1,7.14,1,1,,,,,,.5,1033.2,Å½±¸ 8
¼­ÇØ,307,03,307-03,36.9417,126,2002-02-01 09:20,20,3.94,1,31.788,1,7.24,1,1,0.56,0.26,13.39,14.2,,.5,1033.2,Å½±¸ 8
¼­ÇØ,307,03,307-03,36.9417,126,2002-02-01 09:20,30,3.93,1,31.786,1,7.26,1,1,,,,,,.5,1033.2,Å½±¸ 8
¼­ÇØ,307,03,307-03,36.9417,126,2002-02-01 09:20,50,3.95,1,31.784,1,7.24,1,1,0.55,0.3,13.67,15.06,,.5,1033.2,Å½±¸ 8
³²ÇØ,204,03,204-03,34.1117,127.4467,2002-02-01 10:10,0,9.59,1,33.301,1,5.65,1,1,,,,,,2,1018.5,Å½±¸ 3
³²ÇØ,204,03,204-03,34.1117,127.4467,2002-02-01 10:10,10,9.6,1,33.549,1,5.64,1,1,,,,,,2,1018.5,Å½±¸ 3
³²ÇØ,204,03,204-03,34.1117,127.4467,2002-02-01 10:10,20,9.61,1,33.603,1,5.76,1,1,,,,,,2,1018.5,Å½±¸ 3
³²ÇØ,204,03,204-03,34.1117,127.4467,2002-02-01 10:10,30,9.45,1,33.642,1,5.75,1,1,,,,,,2,1018.5,Å½±¸ 3
³²ÇØ,204,03,204-03,34.1117,127.4467,2002-02-01 10:10,44,9.47,1,33.644,1,,1,1,,,,,,2,1018.5,Å½±¸ 3
¼­ÇØ,307,04,307-04,36.925,125.6283,2002-02-01 10:53,0,3.44,1,31.663,1,,1,1,,,,,,.5,1034.8,Å½±¸ 8
¼­ÇØ,307,04,307-04,36.925,125.6283,2002-02-01 10:53,10,3.42,1,31.777,1,,1,1,,,,,,.5,1034.8,Å½±¸ 8
¼­ÇØ,307,04,307-04,36.925,125.6283,2002-02-01 10:53,20,3.42,1,31.779,1,,1,1,,,,,,.5,1034.8,Å½±¸ 8
³²ÇØ,204,04,204-04,33.9017,127.2533,2002-02-01 11:25,0,15.44,1,34.378,1,5.59,1,1,0.24,0.37,11.45,11.79,,9,1028.5,Å½±¸ 3
³²ÇØ,204,04,204-04,33.9017,127.2533,2002-02-01 11:25,10,15.51,1,34.527,1,5.14,1,1,,,,,,9,1028.5,Å½±¸ 3
³²ÇØ,204,04,204-04,33.9017,127.2533,2002-02-01 11:25,20,15.51,1,34.556,1,5.1,1,1,0.21,0.33,11.32,13.42,,9,1028.5,Å½±¸ 3
³²ÇØ,204,04,204-04,33.9017,127.2533,2002-02-01 11:25,30,15.5,1,34.567,1,4.88,1,1,,,,,,9,1028.5,Å½±¸ 3
³²ÇØ,204,04,204-04,33.9017,127.2533,2002-02-01 11:25,50,15.48,1,34.567,1,4.87,1,1,0.2,0.28,12.09,14.94,,9,1028.5,Å½±¸ 3
³²ÇØ,204,04,204-04,33.9017,127.2533,2002-02-01 11:25,75,15.36,1,34.568,1,4.63,1,1,0.21,0.28,13.65,18.17,,9,1028.5,Å½±¸ 3
¼­ÇØ,307,05,307-05,36.925,125.4167,2002-02-01 11:56,0,5.14,1,32.062,1,7.08,1,1,0.41,0.33,8.02,9.54,,2.6,1034.2,Å½±¸ 8
¼­ÇØ,307,05,307-05,36.925,125.4167,2002-02-01 11:56,10,5.14,1,32.075,1,7.04,1,1,,,,,,2.6,1034.2,Å½±¸ 8
¼­ÇØ,307,05,307-05,36.925,125.4167,2002-02-01 11:56,20,5.08,1,32.071,1,6.89,1,1,0.45,0.3,8.21,9.67,,2.6,1034.2,Å½±¸ 8
¼­ÇØ,307,05,307-05,36.925,125.4167,2002-02-01 11:56,30,5.06,1,32.067,1,7.02,1,1,,,,,,2.6,1034.2,Å½±¸ 8
¼­ÇØ,307,05,307-05,36.925,125.4167,2002-02-01 11:56,50,5.05,1,32.065,1,6.99,1,1,0.31,0.32,7.25,8.72,,2.6,1034.2,Å½±¸ 8
³²ÇØ,204,05,204-05,33.7583,127.1533,2002-02-01 12:25,0,16.04,1,34.505,1,5.26,1,1,,,,,,17,1028,Å½±¸ 3
³²ÇØ,204,05,204-05,33.7583,127.1533,2002-02-01 12:25,10,16.04,1,34.566,1,5.22,1,1,,,,,,17,1028,Å½±¸ 3
³²ÇØ,204,05,204-05,33.7583,127.1533,2002-02-01 12:25,20,16.04,1,34.587,1,5.21,1,1,,,,,,17,1028,Å½±¸ 3
³²ÇØ,204,05,204-05,33.7583,127.1533,2002-02-01 12:25,30,16.03,1,34.601,1,5.22,1,1,,,,,,17,1028,Å½±¸ 3
³²ÇØ,204,05,204-05,33.7583,127.1533,2002-02-01 12:25,50,16.04,1,34.609,1,5.26,1,1,,,,,,17,1028,Å½±¸ 3
³²ÇØ,204,05,204-05,33.7583,127.1533,2002-02-01 12:25,75,16.04,1,34.609,1,4.56,1,1,,,,,,17,1028,Å½±¸ 3
³²ÇØ,204,05,204-05,33.7583,127.1533,2002-02-01 12:25,91,16.04,1,34.609,1,3.9,1,1,,,,,,17,1028,Å½±¸ 3
¼­ÇØ,307,06,307-06,36.925,125.2083,2002-02-01 12:47,0,5.27,1,32.08,1,,1,1,,,,,,4,1035,Å½±¸ 8
¼­ÇØ,307,06,307-06,36.925,125.2083,2002-02-01 12:47,10,5.23,1,32.113,1,,1,1,,,,,,4,1035,Å½±¸ 8
¼­ÇØ,307,06,307-06,36.925,125.2083,2002-02-01 12:47,20,5.21,1,32.113,1,,1,1,,,,,,4,1035,Å½±¸ 8
¼­ÇØ,307,06,307-06,36.925,125.2083,2002-02-01 12:47,30,5.24,1,32.124,1,,1,1,,,,,,4,1035,Å½±¸ 8
¼­ÇØ,307,06,307-06,36.925,125.2083,2002-02-01 12:47,50,5.29,1,32.134,1,,1,1,,,,,,4,1035,Å½±¸ 8
³²ÇØ,204,06,204-06,33.5967,127.0533,2002-02-01 13:32,0,16.05,1,34.472,1,5.35,1,1,0.21,0.27,11.15,13.58,,12,1028,Å½±¸ 3
³²ÇØ,204,06,204-06,33.5967,127.0533,2002-02-01 13:32,10,16.07,1,34.574,1,5.12,1,1,,,,,,12,1028,Å½±¸ 3
³²ÇØ,204,06,204-06,33.5967,127.0533,2002-02-01 13:32,20,16.04,1,34.587,1,5.18,1,1,0.24,0.39,10.02,11.79,,12,1028,Å½±¸ 3
