Grouped_Date,Avg_Temp,Avg_Sal,Avg_Oxy,Avg_Phosphorus,Avg_Nitrous,Avg_Nitric,Avg_Silicon
2001-02-18,9.064242424242426,33.409484848484844,6.278148148148149,0.356875,1.313125,5.6899999999999995,7.6343749999999995
2001-02-19,11.387241379310346,33.77068965517241,5.87625,0.2825,0.75375,6.190909090909091,7.171874999999999
2001-02-20,12.636666666666668,33.825,5.745833333333333,0.21799999999999997,0.524,4.734,11.336000000000002
2001-02-21,12.349999999999998,34.33857142857143,5.774285714285715,0.17,0.3133333333333333,10.646666666666668,1.6366666666666667
2001-02-22,10.181351351351351,33.59827027027027,6.262812500000001,0.19789473684210526,1.168947368421053,9.764545454545454,6.154736842105263
2001-02-23,10.536000000000001,33.561,6.026249999999999,0.13,1.1933333333333334,11.22,3.516666666666667
2001-04-04,13.579090909090906,34.15363636363636,6.13909090909091,0.5366666666666667,0.2866666666666667,6.0,6.236666666666667
2001-04-05,15.065555555555559,34.23444444444445,6.033333333333335,0.305,0.26,4.55,6.155
2001-04-06,13.516874999999999,33.965625,6.100666666666667,0.3666666666666667,0.32,2.2866666666666666,6.433333333333333
2001-04-09,6.511428571428572,31.988571428571426,7.463999999999999,0.20600000000000002,1.004,7.05,4.7540000000000004
2001-04-10,9.699333333333332,32.54866666666667,7.12111111111111,0.15,1.502,3.5119999999999996,1.9460000000000002
2001-04-11,11.67,33.47,6.375,,,,
2001-04-12,9.737058823529411,33.118235294117646,6.747692307692306,0.11200000000000002,0.7649999999999999,5.666000000000001,0.8539999999999999
2001-04-13,10.092352941176472,33.13235294117647,6.6485714285714295,0.15500000000000003,0.45166666666666666,5.445,1.5966666666666667
2001-04-14,14.21,34.19,6.12,,,,
2001-04-15,12.088999999999999,34.287000000000006,6.002,0.225,0.4200000000000001,7.523333333333333,1.3266666666666667
2001-04-16,11.648333333333333,33.35375000000001,6.5009999999999994,0.09857142857142857,0.4471428571428572,5.267142857142857,1.7742857142857142
2001-04-17,12.896874999999998,33.14125,5.76923076923077,0.324,0.46799999999999997,5.458,1.672
2001-04-18,15.228181818181817,34.401818181818186,5.669090909090909,0.37,0.2725,5.0275,2.3075
2001-04-27,13.9,34.41,5.86,0.32,0.21,5.64,0.15
2001-05-25,18.525000000000002,32.695,5.67,,,,
2001-05-26,19.211428571428574,37.33593333333333,5.687142857142857,0.125,0.14500000000000002,1.55,4.779999999999999
2001-05-27,18.66857142857143,32.98142857142857,6.701428571428572,,,,
2001-06-04,17.09,34.21,5.7175,0.35,0.08,11.585,5.47
2001-06-05,18.567500000000003,34.3675,5.176249999999999,0.19,0.10200000000000001,11.096,2.426
2001-06-06,17.8775,32.01875,5.6579999999999995,0.0825,0.38750000000000007,1.5374999999999999,0.46249999999999997
2001-06-07,18.595,32.015,5.451666666666667,0.076,0.10750000000000001,0.256,0.13199999999999998
2001-06-08,18.776,32.88866666666666,5.565454545454545,0.16833333333333333,0.18333333333333335,3.8016666666666663,2.77
2001-06-09,19.725,32.245000000000005,5.384,0.05,0.4425,1.8375000000000001,2.13
2001-06-10,16.178000000000004,34.306,5.677499999999999,0.3,0.175,4.75,4.91
2001-06-11,18.963076923076922,33.37,5.278636363636364,0.1935714285714286,0.31071428571428567,5.087142857142857,2.962142857142857
2001-06-12,18.137647058823532,33.37011764705882,5.617142857142858,0.19999999999999998,0.16555555555555557,2.398888888888889,7.496666666666666
2001-06-15,20.321428571428573,33.40857142857143,5.217142857142858,0.12666666666666668,0.09666666666666666,2.8066666666666666,7.503333333333333
2001-06-16,20.581034482758614,33.439379310344826,5.199999999999999,0.15375,0.249375,4.083125,6.16125
2001-06-17,20.50814814814815,35.78070370370369,4.836296296296297,0.1711111111111111,0.19555555555555557,6.678888888888888,5.221111111111111
2001-06-18,20.25,33.31,4.72,,,,
2001-06-20,18.58,32.93666666666667,5.553333333333334,0.20400000000000001,0.11400000000000002,3.282,8.712
2001-07-31,26.126666666666665,32.308,5.043333333333333,0.02,0.14,3.55,4.8100000000000005
2001-08-01,26.19666666666667,31.57866666666666,5.000666666666666,0.12,0.10500000000000001,1.045,12.095
2001-08-02,29.299999999999997,29.805,4.37,,,,
2001-08-03,26.55666666666667,31.333333333333332,4.825,0.225,0.23750000000000002,1.17,1.06
2001-08-04,28.631000000000007,30.776249999999997,4.5962499999999995,0.17200000000000001,0.154,0.586,1.408
2001-08-05,29.110714285714277,29.83285714285714,5.005384615384615,0.19999999999999998,0.12,1.0999999999999999,2.1599999999999997
2001-08-06,27.34142857142857,31.497857142857136,4.871,0.18000000000000002,0.20333333333333337,0.5233333333333333,0.8700000000000001
2001-08-07,27.07375,31.55725,5.291666666666667,,,,
2001-08-08,27.673750000000002,30.506249999999998,4.646,0.26,0.14,0.31,0.98
2001-08-09,25.619999999999997,30.25,5.1125,,,,
2001-08-13,28.0375,28.555000000000003,5.8725,,,,
2001-08-15,24.10166666666667,33.01833333333333,4.858333333333333,0.325,0.105,10.25,0.215
2001-08-16,25.74666666666666,33.23916666666667,4.6625000000000005,0.1785714285714286,0.08571428571428572,9.27857142857143,0.9357142857142857
2001-08-17,28.6925,28.65833333333333,5.5975,,,,
2001-08-18,26.34,32.0,4.455,0.075,0.10500000000000001,4.215,4.035
2001-08-22,27.04,32.9,4.62,0.30333333333333334,0.06999999999999999,5.829999999999999,0.30000000000000004
2001-08-23,28.376666666666665,31.87666666666666,5.056333333333334,0.18000000000000002,0.054000000000000006,3.8180000000000005,2.3699999999999997
2001-08-24,26.77875,31.716249999999995,4.714999999999999,0.3066666666666667,0.09666666666666668,3.7300000000000004,1.75
2001-08-25,27.294444444444444,32.61666666666667,4.376666666666667,0.30000000000000004,0.078,4.894,1.2200000000000002
2001-08-26,26.837500000000006,32.345,4.6625,0.35000000000000003,0.09666666666666668,7.276666666666667,0.24333333333333332
2001-08-30,25.99,31.19,5.08,,,,
2001-08-31,26.198888888888888,32.26444444444444,4.7787500000000005,0.33,0.3175,5.24,0.3375
2001-10-12,21.941818181818178,32.586090909090906,5.002727272727272,,,,
2001-10-13,20.9888,34.5153076923077,5.0771428571428565,0.18833333333333335,0.43333333333333335,0.8183333333333332,3.44
2001-10-14,19.91357142857143,31.581428571428575,5.361428571428571,0.25,0.4025,0.86,4.485
2001-10-15,20.3,31.652000000000005,5.097142857142857,,,,
2001-10-16,20.071428571428573,32.96142857142858,4.411428571428572,0.17,0.495,6.9075,0.9975
2001-10-17,19.24,32.85,4.53,,,,
2001-10-19,20.936333333333334,32.931999999999995,4.89,0.11200000000000002,0.24,7.086,2.9139999999999997
2001-10-20,20.632758620689653,32.87758620689655,4.714615384615384,0.09714285714285716,0.4442857142857143,8.22857142857143,2.46
2001-10-22,20.611333333333334,33.01466666666667,4.526,0.246,0.272,5.502000000000001,3.846
2001-10-23,21.014444444444443,33.208888888888886,3.9722222222222223,0.254,0.41600000000000004,11.692,6.246
2001-10-24,21.486666666666665,33.40833333333333,3.9883333333333333,0.19000000000000003,0.6133333333333333,7.830000000000001,5.783333333333334
2001-10-25,21.580833333333334,39.00575,4.033636363636364,0.5533333333333333,0.7149999999999999,10.700000000000001,6.241666666666667
2001-11-15,22.759999999999998,34.03,5.96,0.09,3.12,0.14,0.59
2001-11-16,19.990588235294123,33.12529411764705,5.899411764705882,0.02,4.13,7.75,0.19
2001-11-17,20.85692307692308,33.44615384615385,5.7846153846153845,0.04,1.08,2.9,0.15
2001-12-05,18.146666666666665,34.07,5.386666666666667,,,,
2001-12-07,15.645,33.705,4.922307692307693,0.3825,0.2575,7.14,3.7750000000000004
2001-12-08,15.668000000000001,33.700500000000005,4.969499999999999,0.425,0.33666666666666667,6.053333333333334,3.3783333333333334
2001-12-09,19.700000000000003,34.15111111111111,5.238888888888889,,,,
2001-12-11,15.64375,33.496249999999996,5.1656249999999995,0.3433333333333333,0.41333333333333333,6.723333333333334,5.523333333333333
2001-12-15,17.423333333333332,33.85666666666666,5.173333333333333,,,,
2001-12-16,14.412,44.463166666666666,5.623333333333334,,,,
2001-12-18,15.430000000000001,33.736,4.358,0.4175,0.3575,5.71,3.3775
2001-12-19,13.906666666666666,33.82833333333333,4.701666666666667,0.14,0.37499999999999994,9.040000000000001,7.1025
2001-12-20,15.298750000000002,33.944375,4.265000000000001,0.18375,0.6649999999999999,10.00625,9.270000000000001
2001-12-21,15.933333333333332,33.961666666666666,4.296666666666666,0.21333333333333335,0.7133333333333334,10.146666666666667,5.906666666666666
2001-12-23,14.20045454545455,33.565,4.7011111111111115,0.3609090909090909,0.6545454545454545,9.299999999999999,8.816363636363636
2001-12-24,10.032499999999999,32.26450000000001,6.049166666666667,0.6177777777777778,0.3466666666666666,4.470000000000001,10.193333333333333
2001-12-25,9.326,32.186,6.156666666666666,0.6266666666666667,0.30666666666666664,4.573333333333333,10.413333333333334
2001-12-27,8.66,31.85571428571429,6.297777777777777,0.4228571428571429,0.3057142857142857,3.8999999999999995,8.914285714285713
2001-12-28,8.01,31.1175,6.52,0.7849999999999999,0.175,9.35,10.855
2002-01-31,12.517,34.053000000000004,5.470000000000001,0.484,0.41000000000000003,12.782,11.602
2002-02-01,11.913,33.56266666666667,5.684074074074074,0.31999999999999995,0.35642857142857143,9.857142857142858,12.53785714285714
2002-02-02,10.004444444444445,33.03263888888888,6.007857142857142,0.39,0.2688235294117647,6.9929411764705875,10.590588235294117
2002-02-03,7.257000000000001,32.3144,6.641666666666667,0.5033333333333333,0.3833333333333333,6.3950000000000005,11.363333333333335
2002-02-04,11.002,34.208000000000006,5.154000000000001,0.20333333333333334,0.49333333333333335,6.006666666666667,8.319999999999999
2002-02-05,10.290344827586207,33.53731034482759,5.757083333333334,0.3125,0.31749999999999995,7.735,10.211875000000001
2002-02-06,8.31,32.665,,,,,
2002-02-14,10.2625,34.1925,5.365,0.21250000000000002,0.35500000000000004,7.385,8.885
2002-02-15,9.885,34.16625,5.470624999999999,0.20571428571428574,0.33714285714285713,6.467142857142858,8.394285714285713
2002-02-16,11.02,34.22,5.35,,,,
2002-02-17,11.02,34.22,5.35,,,,
2002-02-21,10.366666666666667,34.24333333333333,5.44,0.2075,0.3575,6.550000000000001,8.6375
2002-02-22,12.542307692307693,34.05111538461538,5.6219230769230775,0.3814285714285714,0.34785714285714286,7.010714285714286,9.094285714285714
2002-02-23,13.620999999999999,33.75320000000001,5.994,0.61,0.3166666666666667,5.9750000000000005,8.038333333333334
2002-02-24,13.405833333333332,33.8605,5.910833333333333,0.31428571428571433,0.27285714285714285,8.57857142857143,8.302857142857142
2002-04-10,9.240555555555556,32.93666666666666,6.471428571428572,0.28555555555555556,0.3088888888888889,4.2700000000000005,4.402222222222223
2002-04-11,9.867499999999998,33.00775,6.444761904761905,0.22199999999999998,0.3053333333333334,3.0526666666666675,2.4566666666666666
2002-04-12,9.506666666666668,32.30688888888889,7.13,0.3775,0.255,2.4099999999999997,2.9625000000000004
2002-04-13,12.166666666666666,34.185833333333335,5.873333333333334,0.19499999999999998,0.3175,5.605,4.9425
2002-04-17,13.605,34.056,5.98,0.12,0.49,4.3,10.3
2002-04-18,13.071666666666665,33.97461111111111,5.8088235294117645,0.21777777777777774,0.4422222222222223,3.8044444444444445,6.193333333333333
2002-04-19,12.549302325581397,33.655,5.804054054054054,0.24473684210526314,0.34105263157894744,3.032631578947368,4.922105263157895
2002-04-20,14.023076923076921,34.02684615384615,5.285833333333334,0.205,0.2466666666666667,3.4000000000000004,5.701666666666667
2002-04-21,14.5975,33.246625,6.00375,0.07666666666666667,0.15000000000000002,3.7266666666666666,9.036666666666667
2002-04-22,14.448000000000002,33.58846666666667,5.675999999999999,0.13857142857142857,0.23142857142857146,3.682857142857143,6.9799999999999995
2002-04-23,13.985999999999999,33.771,5.9319999999999995,0.1366666666666667,0.22,3.4333333333333336,7.716666666666666
2002-05-04,15.698571428571427,32.80571428571428,6.171428571428572,0.55,0.07250000000000001,2.565,5.984999999999999
2002-05-05,15.181428571428572,32.61071428571429,6.218571428571429,0.5066666666666667,0.18000000000000002,7.202222222222223,9.008888888888887
2002-05-08,16.42125,33.247499999999995,5.84,0.162,0.04800000000000001,2.7399999999999998,5.779999999999999
2002-05-09,14.043333333333331,31.66333333333333,6.259999999999999,0.245,0.135,8.01,3.0949999999999998
2002-06-03,17.710714285714285,32.56585714285715,6.020909090909091,0.4000000000000001,0.22833333333333336,6.316666666666666,2.3433333333333333
2002-06-04,18.221363636363638,33.07750000000001,6.082222222222222,0.16846153846153847,0.2153846153846154,3.3684615384615384,3.63
2002-06-05,18.98142857142857,32.45738095238095,5.892499999999999,0.20454545454545456,0.20272727272727276,3.3745454545454545,2.629090909090909
2002-06-06,18.985238095238092,33.540238095238095,5.881111111111111,0.15899999999999997,0.201,2.61,5.164
2002-06-07,19.615999999999996,33.836,5.549,0.1,0.196,1.8659999999999997,6.038
2002-06-08,19.413999999999998,31.974,5.853333333333334,0.25,0.19,3.52,0.43999999999999995
2002-06-09,19.782222222222224,33.07833333333333,5.558571428571429,0.21375000000000005,0.14250000000000002,2.3975,4.3100000000000005
2002-06-18,20.58875,33.35975,5.8999999999999995,0.152,0.15,6.659999999999999,9.3
2002-06-19,20.827333333333335,33.10606666666667,5.786666666666666,0.2314285714285714,0.10142857142857144,6.8114285714285705,11.592857142857143
2002-06-21,23.39923076923077,32.659615384615385,5.170000000000001,0.035,0.09285714285714286,4.174285714285714,9.961428571428572
2002-06-22,23.683,30.310900000000004,5.1850000000000005,0.037500000000000006,0.11000000000000001,9.4975,13.1375
2002-06-26,19.026666666666667,32.58266666666666,5.579999999999999,0.08499999999999999,0.15,4.125,13.555
2002-08-01,24.134999999999998,32.6249,5.131,0.18499999999999997,0.1366666666666667,3.9033333333333338,5.45
2002-08-02,24.539999999999996,32.59157142857143,5.164285714285714,0.06,0.16333333333333336,5.135,6.795000000000001
2002-08-03,26.972499999999997,32.49575000000001,4.924166666666667,0.09000000000000001,0.13333333333333333,3.616666666666667,5.346666666666667
2002-08-04,27.56,30.455363636363632,4.732727272727273,0.024,0.12,4.1525,6.236
2002-08-09,24.23133333333334,31.45546666666667,4.834545454545455,0.26375,0.22625,2.1125000000000003,4.6537500000000005
2002-08-10,25.12666666666667,31.53816666666667,4.760000000000001,0.44333333333333336,0.22,0.9,6.033333333333332
2002-08-13,23.248333333333335,32.07283333333333,4.774285714285715,0.475,0.205,2.503,7.311
2002-08-14,24.308461538461536,31.42326923076922,4.94086956521739,0.4678571428571429,0.3228571428571429,2.572307692307692,5.114285714285715
2002-08-15,27.074666666666662,29.622000000000003,5.3373333333333335,0.285,0.388,2.723,5.15
2002-08-16,23.278333333333336,30.236083333333326,5.034285714285713,0.35857142857142854,0.21000000000000002,2.9153846153846152,5.345714285714285
2002-08-17,22.8525,31.149250000000002,4.5756250000000005,0.4322222222222223,0.23111111111111113,2.25375,6.614444444444444
2002-08-18,23.564999999999998,32.20166666666667,4.158333333333333,0.48,0.225,2.96,7.045
2002-08-21,23.54125,32.50875,4.1362499999999995,0.2625,0.22999999999999998,2.7575,5.5649999999999995
2002-08-22,22.77285714285714,32.34428571428571,4.145714285714286,0.34,0.2966666666666667,3.4299999999999997,4.923333333333333
2002-10-03,18.06,33.3,4.25,,,,
2002-10-08,21.946,30.9488,5.138,0.18333333333333335,0.25333333333333335,4.2700000000000005,6.876666666666666
2002-10-09,19.830909090909095,31.833181818181814,5.285714285714286,0.3125,0.1725,0.48,3.5200000000000005
2002-10-10,21.546842105263156,31.80947368421053,5.132499999999999,0.2077777777777778,0.30444444444444446,3.8144444444444443,7.636666666666667
2002-10-11,21.07142857142857,31.508999999999993,5.2,0.21333333333333332,0.29333333333333333,2.5388888888888888,6.446666666666667
2002-10-12,20.477142857142862,31.217285714285715,5.2075,0.39,0.21750000000000003,3.34,5.46
2002-10-13,24.028,32.8684,4.9959999999999996,0.154,0.146,4.773999999999999,7.601999999999999
2002-10-14,21.988571428571426,31.21521428571429,5.306923076923076,0.16333333333333333,0.18666666666666668,5.664999999999999,7.966666666666665
2002-10-16,20.732857142857142,31.40514285714286,5.264,0.18333333333333332,0.25,1.19,2.9133333333333327
2002-10-17,20.568571428571428,31.80064285714286,5.195,0.22,0.25285714285714284,4.194285714285714,6.438571428571429
2002-10-18,21.165555555555557,32.77333333333333,4.613333333333333,0.318,0.344,2.8560000000000003,4.288000000000001
2002-10-23,17.4675,32.7775,4.585,0.38666666666666666,0.36333333333333334,3.7833333333333337,7.333333333333333
